Desc	Orthogroup	Achatina_immaculata	Biomphalaria_glabrata	Biomphalaria_straminea	Chrysomallon_squamiferum	Crassostrea_gigas	Cyclina_sinensis	Haliotis_rubra	Magallana_hongkongensis	Marisa_cornuarietis	Octopus_sinensis	Pinctada_fucata_martensii	Pomacea_canaliculata	Scapharca_Anadara_broughtonii
(null)	OG0011584	0	0	0	0	6	0	0	5	0	0	0	0	0
(null)	OG0011585	0	0	0	0	6	0	0	5	0	0	0	0	0
(null)	OG0011586	0	0	0	0	7	0	0	0	0	0	1	0	3
(null)	OG0011587	0	0	0	0	4	5	0	1	0	0	1	0	0
(null)	OG0011589	0	0	0	0	1	2	5	1	0	0	0	1	1
(null)	OG0011590	0	0	0	0	6	0	0	5	0	0	0	0	0
(null)	OG0011591	0	0	0	0	10	0	0	0	0	0	1	0	0
(null)	OG0011592	0	0	0	0	2	0	0	9	0	0	0	0	0
(null)	OG0011593	0	0	0	0	4	0	0	6	0	0	1	0	0
(null)	OG0011594	0	0	0	0	1	0	0	10	0	0	0	0	0
(null)	OG0011595	0	0	0	0	1	1	1	8	0	0	0	0	0
(null)	OG0011596	0	0	0	0	1	2	0	1	2	1	1	2	1
(null)	OG0011597	0	0	0	0	1	1	0	9	0	0	0	0	0
(null)	OG0011598	0	0	0	0	2	1	1	2	1	0	2	1	1
(null)	OG0011599	0	0	0	0	1	2	0	4	0	0	3	0	1
(null)	OG0011600	0	0	0	0	1	7	0	2	0	0	1	0	0
(null)	OG0011601	0	0	0	0	1	0	3	6	0	0	0	0	1
(null)	OG0011602	0	0	0	0	1	0	0	10	0	0	0	0	0
(null)	OG0011603	0	0	0	0	2	0	0	5	0	0	2	0	2
(null)	OG0011604	0	0	0	0	6	0	0	5	0	0	0	0	0
(null)	OG0011605	0	0	0	0	3	0	2	3	0	0	3	0	0
(null)	OG0011606	0	0	0	0	1	5	0	5	0	0	0	0	0
(null)	OG0011607	0	0	0	0	9	0	1	1	0	0	0	0	0
(null)	OG0011608	0	0	0	0	7	0	0	2	0	0	1	0	1
(null)	OG0011609	0	0	0	0	9	0	0	2	0	0	0	0	0
(null)	OG0011610	0	0	0	0	1	0	9	0	0	0	1	0	0
(null)	OG0011611	0	0	0	0	2	0	0	1	0	0	8	0	0
(null)	OG0011612	0	0	0	0	1	2	0	7	0	0	1	0	0
(null)	OG0011613	0	0	0	0	2	0	1	7	0	0	0	1	0
(null)	OG0011614	0	0	0	0	1	4	0	4	0	0	2	0	0
(null)	OG0011616	0	0	0	0	1	1	0	3	0	0	3	0	3
(null)	OG0011617	0	0	0	0	1	0	0	10	0	0	0	0	0
(null)	OG0011618	0	0	0	0	1	0	0	10	0	0	0	0	0
(null)	OG0011619	0	0	0	0	2	0	0	6	0	0	2	0	1
(null)	OG0011620	0	0	0	0	1	1	8	0	0	0	1	0	0
(null)	OG0011621	0	0	0	0	1	2	1	3	1	1	1	1	0
(null)	OG0011622	0	0	0	0	2	3	0	4	0	0	0	0	2
(null)	OG0011623	0	0	0	0	1	2	0	5	0	0	2	0	1
(null)	OG0011624	0	0	0	0	3	0	0	8	0	0	0	0	0
(null)	OG0011625	0	0	0	0	1	0	6	2	0	0	0	0	2
(null)	OG0011627	0	0	0	0	0	2	0	0	0	0	9	0	0
(null)	OG0011628	0	0	0	0	0	3	4	2	0	0	2	0	0
(null)	OG0011632	0	0	0	0	0	2	9	0	0	0	0	0	0
(null)	OG0011633	0	0	0	0	0	4	6	1	0	0	0	0	0
(null)	OG0011634	0	0	0	0	0	1	0	0	5	0	0	5	0
(null)	OG0011635	0	0	0	0	0	1	1	0	4	1	1	2	1
(null)	OG0011637	0	0	0	0	0	4	1	0	0	0	0	0	6
(null)	OG0011639	0	0	0	0	0	1	2	5	0	0	0	0	3
(null)	OG0011640	0	0	0	0	0	1	0	0	0	10	0	0	0
(null)	OG0011641	0	0	0	0	0	3	3	2	0	0	2	0	1
(null)	OG0011643	0	0	0	0	0	1	0	2	0	0	8	0	0
(null)	OG0011645	0	0	0	0	0	1	1	8	0	0	0	1	0
(null)	OG0011649	0	0	0	0	0	1	0	3	0	0	7	0	0
(null)	OG0011654	0	0	0	0	0	0	10	1	0	0	0	0	0
(null)	OG0011658	0	0	0	0	0	0	7	4	0	0	0	0	0
(null)	OG0011659	0	0	0	0	0	0	10	0	0	1	0	0	0
(null)	OG0011662	0	0	0	0	0	0	9	0	0	0	1	0	1
(null)	OG0011664	0	0	0	0	0	0	10	0	0	0	0	0	1
(null)	OG0011670	0	0	0	0	0	0	8	2	0	0	0	0	1
(null)	OG0011672	0	0	0	0	0	0	8	1	0	0	0	0	2
(null)	OG0011673	0	0	0	0	0	0	3	0	0	0	1	0	7
(null)	OG0011674	0	0	0	0	0	0	1	0	0	0	10	0	0
(null)	OG0011675	0	0	0	0	0	0	0	10	0	0	1	0	0
(null)	OG0011680	0	0	0	0	0	0	0	10	0	0	1	0	0
(null)	OG0011683	0	0	0	0	0	0	0	10	0	0	1	0	0
(null)	OG0011686	0	0	0	0	0	0	0	10	1	0	0	0	0
(null)	OG0011688	0	0	0	0	0	0	0	4	0	0	0	0	7
(null)	OG0011689	0	0	0	0	0	0	0	1	0	10	0	0	0
(null)	OG0011690	0	0	0	0	0	0	0	0	9	0	0	2	0
(null)	OG0011691	0	0	0	0	0	0	0	0	10	0	0	1	0
(null)	OG0011692	0	0	0	0	0	0	0	0	10	0	0	1	0
(null)	OG0011693	0	0	0	0	0	0	0	0	5	0	0	6	0
(null)	OG0011694	0	0	0	0	0	0	0	0	9	0	0	2	0
(null)	OG0011695	0	0	0	0	0	0	0	0	3	0	0	8	0
(null)	OG0011696	0	0	0	0	0	0	0	0	7	0	0	4	0
(null)	OG0011697	0	0	0	0	0	0	0	0	6	0	0	5	0
(null)	OG0011698	0	0	0	0	0	0	0	0	3	0	0	8	0
(null)	OG0011699	0	0	0	0	0	0	0	0	1	0	0	10	0
(null)	OG0011702	0	0	0	0	0	0	0	0	0	10	0	0	1
(null)	OG0011712	0	0	0	0	0	0	0	0	0	0	1	0	10
(null)	OG0011715	2	0	1	1	1	1	1	0	1	1	0	1	0
(null)	OG0011716	1	2	1	1	0	1	1	1	0	0	1	0	1
(null)	OG0011717	9	0	0	0	0	0	0	1	0	0	0	0	0
(null)	OG0011718	1	1	1	1	1	1	1	0	1	0	0	1	1
(null)	OG0011719	1	1	1	1	1	1	1	1	0	0	0	1	1
(null)	OG0011720	4	2	2	0	0	0	0	0	1	0	0	1	0
(null)	OG0011721	1	1	3	2	0	1	1	1	0	0	0	0	0
(null)	OG0011722	3	1	4	0	0	0	0	0	1	0	0	1	0
(null)	OG0011723	1	3	1	1	0	0	2	0	1	0	0	1	0
(null)	OG0011724	8	1	1	0	0	0	0	0	0	0	0	0	0
(null)	OG0011725	1	2	6	0	0	0	0	0	0	1	0	0	0
(null)	OG0011726	2	0	1	0	0	1	1	1	1	1	0	1	1
(null)	OG0011727	1	1	1	0	1	1	0	1	1	1	0	1	1
(null)	OG0011728	1	1	1	1	0	0	1	0	2	1	0	1	1
(null)	OG0011729	2	1	2	1	0	0	1	0	0	1	1	0	1
(null)	OG0011730	2	1	0	0	1	0	1	1	1	1	0	1	1
(null)	OG0011731	1	1	1	0	1	0	1	1	1	0	1	1	1
(null)	OG0011732	5	0	0	0	2	0	3	0	0	0	0	0	0
(null)	OG0011733	1	2	3	0	0	0	1	0	2	0	0	1	0
(null)	OG0011734	1	1	1	0	0	0	1	1	1	1	1	1	1
(null)	OG0011735	2	0	3	1	0	1	1	1	1	0	0	0	0
(null)	OG0011736	2	0	1	1	1	1	1	1	1	0	1	0	0
(null)	OG0011737	2	0	1	0	1	1	0	2	1	0	1	1	0
(null)	OG0011738	2	1	1	1	1	0	1	0	1	0	1	0	1
(null)	OG0011739	2	1	1	1	0	1	1	0	1	1	0	1	0
(null)	OG0011740	1	0	1	1	1	0	1	1	1	1	0	1	1
(null)	OG0011741	1	1	3	0	0	0	2	0	1	1	0	1	0
(null)	OG0011742	1	1	0	0	0	0	1	2	1	1	2	0	1
(null)	OG0011743	2	1	2	0	0	1	1	1	1	1	0	0	0
(null)	OG0011744	1	1	1	1	1	1	1	1	0	1	0	0	1
(null)	OG0011745	1	1	1	1	0	1	1	1	1	0	0	1	1
(null)	OG0011746	1	1	1	1	0	1	1	0	1	1	0	1	1
(null)	OG0011747	1	1	1	1	1	0	1	1	1	0	0	1	1
(null)	OG0011748	1	0	0	0	1	1	1	1	0	0	4	0	1
(null)	OG0011749	1	1	1	0	1	2	1	1	0	0	1	0	1
(null)	OG0011750	1	0	1	0	0	1	1	0	1	0	3	1	1
(null)	OG0011751	2	1	1	1	0	0	2	0	1	1	0	1	0
(null)	OG0011752	1	1	0	1	1	1	1	0	0	3	0	1	0
(null)	OG0011753	1	1	1	0	1	1	1	1	1	1	0	1	0
(null)	OG0011754	2	1	2	0	0	2	1	0	1	0	0	1	0
(null)	OG0011755	2	1	3	0	0	0	1	0	1	0	0	2	0
(null)	OG0011756	1	1	1	1	1	1	1	1	1	0	0	1	0
(null)	OG0011757	1	1	2	0	1	0	1	1	0	0	1	0	2
(null)	OG0011758	1	1	2	0	0	0	3	0	2	0	0	1	0
(null)	OG0011759	1	1	2	0	1	0	1	1	1	0	0	1	1
(null)	OG0011760	1	1	1	0	0	2	1	1	1	0	0	1	1
(null)	OG0011761	1	0	3	1	0	1	1	1	1	0	0	1	0
(null)	OG0011762	1	1	1	1	0	1	1	0	1	1	0	1	1
(null)	OG0011763	5	2	3	0	0	0	0	0	0	0	0	0	0
(null)	OG0011764	1	1	1	1	1	1	0	1	1	1	0	0	1
(null)	OG0011765	3	1	1	0	0	0	0	0	2	0	0	3	0
(null)	OG0011766	1	1	1	1	1	1	1	1	1	0	0	0	1
(null)	OG0011767	1	1	1	1	0	1	1	0	1	1	0	1	1
(null)	OG0011768	1	1	1	0	1	1	0	0	2	0	0	1	2
(null)	OG0011769	1	2	7	0	0	0	0	0	0	0	0	0	0
(null)	OG0011770	2	2	1	0	0	1	1	3	0	0	0	0	0
(null)	OG0011771	1	1	1	1	1	1	1	1	0	0	1	0	1
(null)	OG0011772	1	0	1	1	1	1	1	1	1	0	0	1	1
(null)	OG0011773	3	2	2	0	0	0	1	1	0	0	0	0	1
(null)	OG0011774	1	1	1	1	0	3	2	1	0	0	0	0	0
(null)	OG0011775	1	0	1	1	1	1	1	1	0	1	0	1	1
(null)	OG0011776	1	1	1	1	1	1	1	1	1	0	0	1	0
(null)	OG0011777	2	1	1	0	1	0	1	1	0	1	0	1	1
(null)	OG0011778	2	1	2	0	1	0	1	1	0	0	1	0	1
(null)	OG0011779	1	3	2	0	0	0	0	0	2	0	0	2	0
(null)	OG0011780	1	1	2	0	0	1	1	1	1	0	0	1	1
(null)	OG0011781	4	1	1	0	0	0	0	0	2	0	0	2	0
(null)	OG0011782	1	1	1	0	1	0	1	1	1	1	0	1	1
(null)	OG0011783	3	2	1	0	0	0	1	0	1	1	0	1	0
(null)	OG0011784	1	1	1	0	1	1	1	1	1	0	1	1	0
(null)	OG0011785	2	1	0	0	1	1	1	1	1	1	0	0	1
(null)	OG0011786	1	1	0	0	1	1	1	1	1	1	0	1	1
(null)	OG0011787	2	1	2	1	0	0	2	0	1	0	0	1	0
(null)	OG0011788	2	0	1	1	1	0	1	1	1	0	0	1	1
(null)	OG0011789	1	0	0	1	1	1	1	1	1	1	0	1	1
(null)	OG0011790	1	0	0	1	1	1	1	1	1	1	0	1	1
(null)	OG0011791	1	0	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0011792	1	1	0	1	0	1	1	1	1	1	0	1	1
(null)	OG0011793	1	1	2	0	1	1	1	1	0	1	0	0	1
(null)	OG0011794	2	1	1	0	0	1	1	1	0	0	2	0	1
(null)	OG0011795	3	3	2	0	0	0	1	0	0	0	1	0	0
(null)	OG0011796	1	1	1	1	0	1	1	0	1	1	0	1	1
(null)	OG0011797	1	2	2	0	0	0	0	0	1	1	0	2	1
(null)	OG0011798	1	1	3	1	0	0	1	0	1	1	0	1	0
(null)	OG0011799	1	1	1	0	1	1	1	1	1	1	0	1	0
(null)	OG0011800	1	1	1	1	0	0	1	0	1	0	1	1	2
(null)	OG0011801	1	1	1	1	1	1	1	1	0	1	0	0	1
(null)	OG0011802	1	1	1	1	0	1	1	0	1	1	2	0	0
(null)	OG0011803	1	1	0	1	0	1	1	1	1	1	1	0	1
(null)	OG0011804	1	1	1	0	1	1	1	1	1	0	0	1	1
(null)	OG0011805	1	1	2	0	1	1	0	1	0	1	1	0	1
(null)	OG0011806	1	1	0	1	1	0	1	1	1	0	1	1	1
(null)	OG0011807	1	0	0	2	1	0	1	0	2	1	1	1	0
(null)	OG0011808	1	1	0	1	1	0	1	1	1	1	1	1	0
(null)	OG0011809	1	0	1	2	1	0	1	4	0	0	0	0	0
(null)	OG0011810	1	1	3	0	0	1	1	0	0	0	2	0	1
(null)	OG0011811	1	3	1	0	0	0	2	0	1	0	0	2	0
(null)	OG0011812	7	0	0	0	0	0	3	0	0	0	0	0	0
(null)	OG0011813	1	1	1	1	1	0	0	1	1	1	0	1	1
(null)	OG0011814	1	1	2	0	1	0	1	1	1	0	1	1	0
(null)	OG0011815	1	1	0	1	1	1	0	1	0	1	1	1	1
(null)	OG0011816	1	1	1	0	1	1	1	1	1	0	0	1	1
(null)	OG0011817	1	1	1	0	1	2	0	1	1	0	0	1	1
(null)	OG0011818	2	1	1	1	0	0	1	0	2	0	1	1	0
(null)	OG0011819	1	0	0	1	1	0	2	1	2	1	0	1	0
(null)	OG0011820	1	1	1	0	0	1	1	1	1	1	0	1	1
(null)	OG0011821	1	1	1	1	1	1	1	1	0	1	0	0	1
(null)	OG0011822	1	1	0	1	1	0	0	1	1	1	1	1	1
(null)	OG0011823	1	1	0	0	1	1	1	1	0	1	1	1	1
(null)	OG0011824	1	0	1	0	1	1	1	1	1	0	1	1	1
(null)	OG0011825	1	4	5	0	0	0	0	0	0	0	0	0	0
(null)	OG0011826	1	1	1	0	1	1	1	1	1	0	0	1	1
(null)	OG0011827	1	0	0	2	1	2	0	1	1	0	0	1	1
(null)	OG0011828	1	1	1	0	1	2	1	1	0	0	1	0	1
(null)	OG0011829	1	1	2	0	0	0	1	1	1	1	0	1	1
(null)	OG0011830	1	1	1	0	1	1	1	1	0	0	1	1	1
(null)	OG0011831	1	1	1	0	1	0	1	1	1	1	1	0	1
(null)	OG0011832	1	1	1	1	1	1	1	0	1	1	0	1	0
(null)	OG0011833	1	1	1	0	1	1	1	1	1	0	0	1	1
(null)	OG0011834	1	1	1	0	1	1	1	1	0	1	0	1	1
(null)	OG0011835	1	0	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0011836	1	1	1	0	1	1	1	1	1	0	0	1	1
(null)	OG0011837	2	1	2	1	0	1	1	0	1	0	0	1	0
(null)	OG0011838	1	1	1	0	0	1	2	1	1	1	1	0	0
(null)	OG0011839	1	1	1	1	1	1	0	0	1	1	0	1	1
(null)	OG0011840	1	1	1	1	0	2	1	1	1	0	0	0	1
(null)	OG0011841	1	1	1	1	1	0	1	1	1	0	1	1	0
(null)	OG0011842	1	1	1	0	0	2	1	1	0	0	1	1	1
(null)	OG0011843	1	0	0	0	2	1	1	1	1	0	1	1	1
(null)	OG0011844	1	1	1	1	0	1	1	0	0	1	1	1	1
(null)	OG0011845	1	1	1	0	0	1	1	1	2	0	1	1	0
(null)	OG0011846	1	1	1	0	1	1	1	1	1	0	1	1	0
(null)	OG0011847	1	0	0	1	1	1	1	1	1	0	1	1	1
(null)	OG0011848	2	0	1	0	1	1	1	1	0	1	0	1	1
(null)	OG0011849	1	0	1	1	1	1	1	1	1	0	0	1	1
(null)	OG0011850	1	1	2	1	0	0	1	0	1	0	1	1	1
(null)	OG0011851	1	1	1	0	1	1	0	1	1	0	1	1	1
(null)	OG0011852	1	1	0	1	1	1	1	1	1	0	0	1	1
(null)	OG0011853	3	1	1	0	0	0	0	0	2	0	0	3	0
(null)	OG0011854	1	1	1	0	1	1	1	0	1	1	1	1	0
(null)	OG0011855	1	0	1	1	1	0	2	1	0	1	1	1	0
(null)	OG0011856	1	1	1	0	1	1	1	1	0	0	1	1	1
(null)	OG0011857	4	1	2	0	0	0	1	1	0	0	0	0	1
(null)	OG0011858	1	1	1	1	0	1	1	1	1	0	0	1	1
(null)	OG0011859	1	0	0	1	1	1	1	1	1	0	1	1	1
(null)	OG0011860	5	0	1	0	0	0	2	0	2	0	0	0	0
(null)	OG0011861	1	0	1	1	1	0	1	1	1	0	1	1	1
(null)	OG0011862	1	0	2	0	1	1	1	1	1	0	0	1	1
(null)	OG0011863	1	0	0	1	2	1	1	1	1	0	0	1	1
(null)	OG0011864	1	1	0	1	1	0	1	0	1	1	1	1	1
(null)	OG0011865	1	1	4	0	0	1	0	0	1	0	0	1	1
(null)	OG0011866	1	1	1	1	1	1	1	1	1	0	0	0	1
(null)	OG0011867	2	1	0	0	1	1	2	1	0	1	0	1	0
(null)	OG0011868	1	0	0	1	0	0	6	0	1	0	0	1	0
(null)	OG0011869	1	1	1	0	1	1	1	1	1	1	0	1	0
(null)	OG0011870	1	1	0	1	0	0	2	1	1	0	1	1	1
(null)	OG0011871	1	1	1	0	0	1	1	0	1	1	1	1	1
(null)	OG0011872	1	1	0	0	0	0	6	0	0	0	2	0	0
(null)	OG0011873	1	2	2	1	0	0	4	0	0	0	0	0	0
(null)	OG0011874	1	1	2	1	0	0	1	0	1	0	0	1	2
(null)	OG0011875	1	1	3	0	0	0	2	0	1	0	1	1	0
(null)	OG0011876	3	1	1	1	0	0	1	1	1	0	1	0	0
(null)	OG0011877	1	1	1	0	1	1	1	1	1	1	0	0	1
(null)	OG0011878	1	2	1	1	0	0	1	0	2	0	0	2	0
(null)	OG0011879	1	1	1	1	1	1	0	1	0	1	1	0	1
(null)	OG0011880	1	2	2	0	0	0	0	0	1	1	1	1	1
(null)	OG0011881	1	1	1	0	1	1	1	1	0	0	1	1	1
(null)	OG0011882	1	1	3	0	0	0	1	0	1	2	0	1	0
(null)	OG0011883	1	1	1	1	0	1	1	0	1	1	0	1	1
(null)	OG0011884	1	0	1	2	1	1	1	0	1	0	0	1	1
(null)	OG0011885	1	1	4	1	0	0	1	0	1	0	0	1	0
(null)	OG0011886	1	1	1	0	1	1	1	1	0	1	0	1	1
(null)	OG0011887	1	1	1	1	1	1	1	0	0	1	0	1	1
(null)	OG0011888	3	0	0	0	0	0	0	0	0	7	0	0	0
(null)	OG0011889	1	2	2	1	0	0	2	0	1	0	0	1	0
(null)	OG0011890	1	1	1	0	1	0	1	1	1	0	1	1	1
(null)	OG0011891	2	0	1	1	0	1	1	0	1	1	0	1	1
(null)	OG0011892	1	1	1	0	0	0	2	0	1	1	1	1	1
(null)	OG0011893	2	1	0	0	1	0	2	1	0	1	1	0	1
(null)	OG0011894	1	0	1	1	1	1	1	1	1	0	1	0	1
(null)	OG0011895	1	2	1	1	0	1	1	0	1	1	0	1	0
(null)	OG0011896	1	1	0	1	1	1	1	1	1	0	1	1	0
(null)	OG0011897	1	1	1	0	0	1	3	0	1	0	1	1	0
(null)	OG0011898	2	1	1	0	1	0	1	1	1	0	1	0	1
(null)	OG0011899	1	1	1	1	1	0	1	1	1	0	0	1	1
(null)	OG0011900	1	1	1	0	1	1	1	1	1	1	0	1	0
(null)	OG0011901	1	0	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0011902	1	0	2	0	1	1	1	1	1	0	0	1	1
(null)	OG0011903	1	1	1	1	0	2	1	0	1	1	0	1	0
(null)	OG0011904	1	1	1	1	1	1	1	1	1	1	0	0	0
(null)	OG0011905	1	4	5	0	0	0	0	0	0	0	0	0	0
(null)	OG0011906	1	1	1	0	0	0	0	0	1	0	0	6	0
(null)	OG0011907	1	0	0	0	1	1	1	1	1	0	1	2	1
(null)	OG0011908	1	0	0	1	1	1	1	1	1	1	0	1	1
(null)	OG0011909	1	1	3	1	0	1	0	0	1	0	1	1	0
(null)	OG0011910	1	1	1	0	1	1	1	0	0	1	1	1	1
(null)	OG0011911	1	0	0	0	1	2	1	1	1	1	0	1	1
(null)	OG0011912	1	0	1	1	1	2	1	0	1	1	0	0	1
(null)	OG0011913	1	1	1	0	1	0	0	1	1	1	1	1	1
(null)	OG0011914	3	1	5	0	0	0	0	0	0	1	0	0	0
(null)	OG0011915	1	1	1	1	0	1	1	0	1	0	1	1	1
(null)	OG0011916	1	0	0	1	1	1	1	1	0	1	1	1	1
(null)	OG0011917	1	1	2	0	1	0	1	0	0	1	1	1	1
(null)	OG0011918	1	3	3	1	0	2	0	0	0	0	0	0	0
(null)	OG0011919	1	0	0	1	1	1	1	1	1	1	0	1	1
(null)	OG0011920	1	0	2	0	0	1	1	1	1	0	2	0	1
(null)	OG0011921	2	1	4	0	0	0	1	0	0	0	1	0	1
(null)	OG0011922	1	1	1	2	0	0	1	0	2	1	0	1	0
(null)	OG0011923	1	2	1	0	1	0	1	1	0	1	1	0	1
(null)	OG0011924	1	0	1	1	1	1	1	1	1	1	0	0	1
(null)	OG0011925	1	1	1	0	1	1	1	1	1	0	1	1	0
(null)	OG0011926	1	2	1	1	0	1	1	0	1	0	0	1	1
(null)	OG0011927	2	5	3	0	0	0	0	0	0	0	0	0	0
(null)	OG0011928	1	1	1	1	1	1	1	1	0	0	1	0	1
(null)	OG0011929	1	0	0	1	1	1	1	1	1	0	1	1	1
(null)	OG0011930	2	0	2	0	0	0	3	0	1	1	0	1	0
(null)	OG0011931	1	0	1	1	0	0	1	2	1	1	0	0	2
(null)	OG0011932	1	1	1	0	1	1	1	1	1	1	0	1	0
(null)	OG0011933	1	1	3	0	0	1	1	0	2	0	1	0	0
(null)	OG0011934	1	1	1	1	1	0	1	1	1	0	0	1	1
(null)	OG0011935	1	0	0	1	1	1	1	1	1	0	1	1	1
(null)	OG0011936	1	0	2	1	0	0	2	1	1	0	1	0	1
(null)	OG0011937	1	1	0	0	1	0	1	1	1	1	1	1	1
(null)	OG0011938	1	0	0	1	1	1	1	1	0	0	3	0	1
(null)	OG0011939	1	1	0	1	1	0	1	1	1	0	1	1	1
(null)	OG0011940	1	1	1	1	1	0	1	1	1	0	1	1	0
(null)	OG0011941	1	1	1	0	1	1	1	0	1	0	1	1	1
(null)	OG0011942	1	1	0	1	1	1	1	1	1	1	0	1	0
(null)	OG0011943	1	1	2	1	0	1	1	0	1	0	0	2	0
(null)	OG0011944	1	4	5	0	0	0	0	0	0	0	0	0	0
(null)	OG0011945	1	1	1	1	1	1	0	1	1	0	0	1	1
(null)	OG0011946	1	1	2	0	1	0	1	0	1	0	0	2	1
(null)	OG0011947	1	1	1	0	1	1	1	0	1	1	0	1	1
(null)	OG0011948	1	1	7	0	0	0	0	0	0	0	0	0	1
(null)	OG0011949	1	0	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0011950	1	1	1	0	1	0	1	1	1	1	1	1	0
(null)	OG0011951	0	5	5	0	0	0	0	0	0	0	0	0	0
(null)	OG0011952	0	2	1	0	0	0	5	0	0	0	1	0	1
(null)	OG0011953	0	5	5	0	0	0	0	0	0	0	0	0	0
(null)	OG0011954	0	1	0	0	0	0	0	0	7	1	0	1	0
(null)	OG0011955	0	1	1	1	1	1	1	1	1	1	0	1	0
(null)	OG0011956	0	1	1	1	1	1	1	0	0	1	0	1	2
(null)	OG0011957	0	1	1	0	2	0	2	4	0	0	0	0	0
(null)	OG0011958	0	7	3	0	0	0	0	0	0	0	0	0	0
(null)	OG0011959	0	1	0	0	1	1	1	1	1	1	1	1	1
(null)	OG0011960	0	4	6	0	0	0	0	0	0	0	0	0	0
(null)	OG0011961	0	1	2	1	1	0	1	0	1	1	0	1	1
(null)	OG0011962	0	1	0	1	1	1	0	1	1	1	1	1	1
(null)	OG0011963	0	1	2	0	1	0	0	1	0	0	3	0	2
(null)	OG0011964	0	1	1	0	1	1	1	1	0	1	1	1	1
(null)	OG0011965	0	1	1	1	1	1	0	1	1	0	1	1	1
(null)	OG0011966	0	1	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0011967	0	2	1	1	0	0	2	0	1	1	0	1	1
(null)	OG0011968	0	1	2	1	1	1	1	2	0	1	0	0	0
(null)	OG0011969	0	3	7	0	0	0	0	0	0	0	0	0	0
(null)	OG0011970	0	1	1	1	1	1	1	1	1	0	0	1	1
(null)	OG0011971	0	2	5	0	0	0	1	0	1	0	0	1	0
(null)	OG0011972	0	1	1	0	1	1	1	2	1	0	0	1	1
(null)	OG0011973	0	1	1	0	1	1	1	1	1	0	1	1	1
(null)	OG0011974	0	1	1	0	1	1	1	2	1	0	0	1	1
(null)	OG0011975	0	6	4	0	0	0	0	0	0	0	0	0	0
(null)	OG0011976	0	2	3	4	0	0	0	0	0	0	0	0	1
(null)	OG0011977	0	1	3	0	1	1	1	1	1	0	0	0	1
(null)	OG0011978	0	1	1	0	1	1	2	1	0	0	1	1	1
(null)	OG0011979	0	1	1	1	0	1	1	0	1	1	1	1	1
(null)	OG0011980	0	1	1	1	1	0	1	1	1	1	0	1	1
(null)	OG0011981	0	1	1	1	1	1	1	1	1	1	0	1	0
(null)	OG0011982	0	1	1	0	1	1	1	1	1	0	1	1	1
(null)	OG0011983	0	1	1	0	1	1	2	1	1	0	1	0	1
(null)	OG0011984	0	1	1	1	0	1	1	0	1	1	1	1	1
(null)	OG0011985	0	1	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0011986	0	1	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0011987	0	2	8	0	0	0	0	0	0	0	0	0	0
(null)	OG0011988	0	2	8	0	0	0	0	0	0	0	0	0	0
(null)	OG0011989	0	1	1	0	2	1	1	1	1	0	0	1	1
(null)	OG0011990	0	1	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0011991	0	1	0	1	1	1	1	1	1	1	1	1	0
(null)	OG0011992	0	1	1	1	1	2	1	1	1	0	0	1	0
(null)	OG0011993	0	1	1	1	1	1	1	1	0	0	1	1	1
(null)	OG0011994	0	1	9	0	0	0	0	0	0	0	0	0	0
(null)	OG0011995	0	1	1	1	1	1	1	1	1	1	0	0	1
(null)	OG0011996	0	1	1	1	1	1	1	1	1	1	0	1	0
(null)	OG0011997	0	1	1	0	1	1	1	1	1	1	0	1	1
(null)	OG0011998	0	3	2	1	0	1	1	0	1	0	0	1	0
(null)	OG0011999	0	1	1	0	1	1	1	1	0	1	0	2	1
(null)	OG0012000	0	1	1	1	1	1	1	1	0	0	1	1	1
(null)	OG0012001	0	1	1	0	1	1	1	2	0	0	1	1	1
(null)	OG0012002	0	2	2	1	0	1	1	0	0	1	0	0	2
(null)	OG0012003	0	1	1	1	1	1	1	1	1	1	0	1	0
(null)	OG0012004	0	1	1	1	0	0	1	0	2	1	0	2	1
(null)	OG0012005	0	2	8	0	0	0	0	0	0	0	0	0	0
(null)	OG0012006	0	3	7	0	0	0	0	0	0	0	0	0	0
(null)	OG0012007	0	1	2	1	0	1	0	2	1	0	0	1	1
(null)	OG0012008	0	1	2	0	1	1	1	0	1	0	1	1	1
(null)	OG0012009	0	2	0	1	1	1	1	1	1	0	0	1	1
(null)	OG0012010	0	1	0	2	1	0	1	1	1	1	0	1	1
(null)	OG0012011	0	1	2	1	1	0	1	1	1	1	0	0	1
(null)	OG0012012	0	5	3	0	0	0	0	0	0	0	0	0	2
(null)	OG0012013	0	1	1	1	1	1	1	1	0	1	0	1	1
(null)	OG0012014	0	8	2	0	0	0	0	0	0	0	0	0	0
(null)	OG0012015	0	1	1	0	1	1	1	1	1	0	1	1	1
(null)	OG0012016	0	1	1	1	1	0	1	1	1	1	0	1	1
(null)	OG0012017	0	1	1	1	1	0	1	1	1	1	0	1	1
(null)	OG0012018	0	1	1	1	1	1	1	1	1	1	0	1	0
